Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping Pressure Index,Mode Risk Flag,Order Complexity Score,Regional Congestion
CASH,4,-148.66,254.98,0,Camping & Hiking,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,USCA,New York City,Estados Unidos,45.0,0.15,299.98,-0.58,1,299.98,254.98,-148.66,East of USA,Nueva York,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,344.977,0.5566160520607375
CASH,4,28.47,251.98,0,Camping & Hiking,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,USCA,New York City,Estados Unidos,48.0,0.16,299.98,0.11,1,299.98,251.98,28.47,East of USA,Nueva York,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,347.9768,0.5566160520607375
CASH,4,9.46,248.98,0,Camping & Hiking,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,USCA,New York City,Estados Unidos,51.0,0.17,299.98,0.04,1,299.98,248.98,9.46,East of USA,Nueva York,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,350.9766,0.5566160520607375
CASH,2,161.28,335.99,1,Water Sports,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Grevenbroich,Alemania,14.0,0.04,349.99,0.48,1,349.99,335.99,161.28,Western Europe,Renania del Norte-Westfalia,CLOSED,Pelican Maverick 100X Kayak,349.99,Second Class,0.5,0,363.9896,0.5584861116234461
CASH,2,91.96,199.92,1,Indoor/Outdoor Games,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Grevenbroich,Alemania,49.98,0.2,49.98,0.46,5,249.9,199.92,91.96,Western Europe,Renania del Norte-Westfalia,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Second Class,2.5,0,299.87999999999994,0.5584861116234461
CASH,2,-8.55,149.94,1,Indoor/Outdoor Games,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Grevenbroich,Alemania,0.0,0.0,49.98,-0.06,3,149.94,149.94,-8.55,Western Europe,Renania del Norte-Westfalia,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.5,0,149.94,0.5584861116234461
PAYMENT,1,100.06,227.41,1,Indoor/Outdoor Games,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Maidenhead,Reino Unido,22.49,0.09,49.98,0.44,5,249.9,227.41,100.06,Northern Europe,Inglaterra,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class,5.0,0,272.391,0.5404411764705882
CASH,4,-21.79,130.5,0,Women's Apparel,Phoenix,EE. UU.,Home Office,AZ,Golf,USCA,New York City,Estados Unidos,19.5,0.13,50.0,-0.17,3,150.0,130.5,-21.79,East of USA,Nueva York,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,169.49999999999997,0.5566160520607375
CASH,2,114.39,351.98,1,Fishing,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Grevenbroich,Alemania,48.0,0.12,399.98,0.33,1,399.98,351.98,114.39,Western Europe,Renania del Norte-Westfalia,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,0.5,0,447.97760000000005,0.5584861116234461
PAYMENT,4,37.11,148.44,0,Indoor/Outdoor Games,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Pacific Asia,Bundaberg,Australia,1.5,0.01,49.98,0.25,3,149.94,148.44,37.11,Oceania,Queensland,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.75,1,151.4394,0.5402049664958612
PAYMENT,4,133.84,395.98,0,Fishing,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Pacific Asia,Bundaberg,Australia,4.0,0.01,399.98,0.34,1,399.98,395.98,133.84,Oceania,Queensland,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,403.9798,0.5402049664958612
PAYMENT,1,46.37,113.09,1,Men's Footwear,Phoenix,EE. UU.,Home Office,AZ,Apparel,Europe,Maidenhead,Reino Unido,16.9,0.13,129.99,0.41,1,129.99,113.09,46.37,Northern Europe,Inglaterra,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,146.8887,0.5404411764705882
PAYMENT,1,27.12,239.98,1,Camping & Hiking,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Maidenhead,Reino Unido,60.0,0.2,299.98,0.11,1,299.98,239.98,27.12,Northern Europe,Inglaterra,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,359.976,0.5404411764705882
PAYMENT,1,22.5,224.99,1,Camping & Hiking,Phoenix,EE. UU.,Home Office,AZ,Fan Shop,Europe,Maidenhead,Reino Unido,75.0,0.25,299.98,0.1,1,299.98,224.99,22.5,Northern Europe,Inglaterra,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,374.975,0.5404411764705882
PAYMENT,2,60.9,217.5,1,Women's Apparel,Phoenix,EE. UU.,Home Office,AZ,Golf,Europe,Chisináu,Moldavia,32.5,0.13,50.0,0.28,5,250.0,217.5,60.9,Eastern Europe,Chisináu,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2.5,0,282.5,0.5566326530612244
PAYMENT,4,46.24,127.39,0,Men's Footwear,Phoenix,EE. UU.,Home Office,AZ,Apparel,Pacific Asia,Bundaberg,Australia,2.6,0.02,129.99,0.36,1,129.99,127.39,46.24,Oceania,Queensland,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,132.58980000000005,0.5402049664958612
PAYMENT,4,0.66,54.59,0,Cleats,Phoenix,EE. UU.,Home Office,AZ,Apparel,Pacific Asia,Bundaberg,Australia,5.4,0.09,59.99,0.01,1,59.99,54.59,0.66,Oceania,Queensland,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.25,1,65.38910000000001,0.5402049664958612
PAYMENT,4,12.72,112.6,0,Electronics,Phoenix,EE. UU.,Home Office,AZ,Footwear,Pacific Asia,Bundaberg,Australia,15.36,0.12,31.99,0.11,4,127.96,112.6,12.72,Oceania,Queensland,PENDING_PAYMENT,Under Armour Women's Ignite Slide,31.99,Standard Class,1.0,1,143.3152,0.5402049664958612
DEBIT,2,44.92,124.79,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Napier,Nueva Zelanda,5.2,0.04,129.99,0.36,1,129.99,124.79,44.92,Oceania,Hawke's Bay,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,135.1896,0.5402049664958612
DEBIT,4,-14.87,103.99,0,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Latina,Italia,26.0,0.2,129.99,-0.14,1,129.99,103.99,-14.87,Southern Europe,Lacio,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,155.988,0.5438447672569187
DEBIT,4,14.82,56.99,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Suzhou,China,3.0,0.05,59.99,0.26,1,59.99,56.99,14.82,Eastern Asia,Anhui,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.25,1,62.98950000000001,0.5432692307692307
DEBIT,4,76.65,211.16,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Suzhou,China,28.8,0.12,59.99,0.36,4,239.96,211.16,76.65,Eastern Asia,Anhui,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,268.75520000000006,0.5432692307692307
DEBIT,4,-237.56,296.95,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Suzhou,China,3.0,0.01,59.99,-0.8,5,299.95,296.95,-237.56,Eastern Asia,Anhui,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,302.9495,0.5432692307692307
PAYMENT,1,38.66,114.39,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Africa,Lagos,Nigeria,15.6,0.12,129.99,0.34,1,129.99,114.39,38.66,West Africa,Lagos,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,145.58880000000002,0.5284090909090909
PAYMENT,1,21.77,59.99,1,Shop By Sport,Caguas,Puerto Rico,Consumer,PR,Golf,Africa,Lagos,Nigeria,20.0,0.25,39.99,0.36,2,79.98,59.99,21.77,West Africa,Lagos,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,2.0,0,99.975,0.5284090909090909
PAYMENT,1,116.4,237.56,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Africa,Lagos,Nigeria,2.4,0.01,59.99,0.49,4,239.96,237.56,116.4,West Africa,Lagos,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,First Class,4.0,0,242.3596,0.5284090909090909
DEBIT,4,32.39,89.96,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Latina,Italia,10.0,0.1,49.98,0.36,2,99.96,89.96,32.39,Southern Europe,Lacio,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.5,1,109.956,0.5438447672569187
DEBIT,4,-34.0,169.99,0,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Pacific Asia,Suzhou,China,30.0,0.15,199.99,-0.2,1,199.99,169.99,-34.0,Eastern Asia,Anhui,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,229.9885,0.5432692307692307
PAYMENT,4,57.74,122.84,0,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Caracas,Venezuela,7.15,0.06,129.99,0.47,1,129.99,122.84,57.74,South America,Distrito Capital,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,137.78940000000003,0.5430867090726481
PAYMENT,4,11.37,39.19,0,Shop By Sport,Caguas,Puerto Rico,Consumer,PR,Golf,LATAM,Caracas,Venezuela,0.8,0.02,39.99,0.29,1,39.99,39.19,11.37,South America,Distrito Capital,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,0.25,1,40.7898,0.5430867090726481
PAYMENT,1,143.99,299.99,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Africa,Lagos,Nigeria,100.0,0.25,399.98,0.48,1,399.98,299.99,143.99,West Africa,Lagos,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,1.0,0,499.975,0.5284090909090909
PAYMENT,4,94.07,191.98,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,LATAM,Caracas,Venezuela,8.0,0.04,99.99,0.49,2,199.98,191.98,94.07,South America,Distrito Capital,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,207.9792,0.5430867090726481
PAYMENT,4,37.8,126.0,0,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,LATAM,Caracas,Venezuela,24.0,0.16,50.0,0.3,3,150.0,126.0,37.8,South America,Distrito Capital,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,174.0,0.5430867090726481
DEBIT,2,-214.97,122.84,0,Men's Footwear,Baltimore,EE. UU.,Consumer,MD,Apparel,USCA,Winnipeg,Canada,7.15,0.06,129.99,-1.75,1,129.99,122.84,-214.97,Canada,Manitoba,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,137.78940000000003,0.4880083420229406
DEBIT,2,28.81,254.97,0,Cardio Equipment,Baltimore,EE. UU.,Consumer,MD,Footwear,USCA,Philadelphia,Estados Unidos,45.0,0.15,99.99,0.11,3,299.97,254.97,28.81,East of USA,Pensilvania,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,1.5,0,344.9655,0.5566160520607375
PAYMENT,4,-457.58,175.99,0,Water Sports,Baltimore,EE. UU.,Consumer,MD,Fan Shop,USCA,Springfield,Estados Unidos,24.0,0.12,199.99,-2.6,1,199.99,175.99,-457.58,US Center ,Misuri,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,223.98880000000003,0.5524036011550875
DEBIT,4,12.19,107.89,1,Men's Footwear,Baltimore,EE. UU.,Consumer,MD,Apparel,Africa,Cape Town,SudAfrica,22.1,0.17,129.99,0.11,1,129.99,107.89,12.19,Southern Africa,Cabo Occidental,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,152.0883,0.533275713050994
DEBIT,4,-48.95,57.59,0,Cleats,Baltimore,EE. UU.,Consumer,MD,Apparel,Europe,Toulouse,Francia,2.4,0.04,59.99,-0.85,1,59.99,57.59,-48.95,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.25,1,62.3896,0.5584861116234461
PAYMENT,4,2.58,41.0,0,Women's Apparel,Baltimore,EE. UU.,Consumer,MD,Golf,USCA,Springfield,Estados Unidos,9.0,0.18,50.0,0.06,1,50.0,41.0,2.58,US Center ,Misuri,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,59.0,0.5524036011550875
PAYMENT,4,-39.04,272.98,0,Camping & Hiking,Baltimore,EE. UU.,Consumer,MD,Fan Shop,USCA,Springfield,Estados Unidos,27.0,0.09,299.98,-0.14,1,299.98,272.98,-39.04,US Center ,Misuri,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,326.9782000000001,0.5524036011550875
DEBIT,4,54.07,159.98,1,Cardio Equipment,Baltimore,EE. UU.,Consumer,MD,Footwear,Africa,Cape Town,SudAfrica,40.0,0.2,99.99,0.34,2,199.98,159.98,54.07,Southern Africa,Cabo Occidental,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,239.976,0.533275713050994
DEBIT,4,31.24,111.58,1,Cleats,Baltimore,EE. UU.,Consumer,MD,Apparel,Africa,Cape Town,SudAfrica,8.4,0.07,59.99,0.28,2,119.98,111.58,31.24,Southern Africa,Cabo Occidental,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,128.3786,0.533275713050994
PAYMENT,4,10.56,105.58,0,Cleats,Baltimore,EE. UU.,Consumer,MD,Apparel,USCA,Springfield,Estados Unidos,14.4,0.12,59.99,0.1,2,119.98,105.58,10.56,US Center ,Misuri,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,134.37760000000003,0.5524036011550875
DEBIT,4,23.74,237.41,1,Indoor/Outdoor Games,Baltimore,EE. UU.,Consumer,MD,Fan Shop,Africa,Cape Town,SudAfrica,12.5,0.05,49.98,0.1,5,249.9,237.41,23.74,Southern Africa,Cabo Occidental,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,262.395,0.533275713050994
DEBIT,4,62.39,239.96,1,Cleats,Baltimore,EE. UU.,Consumer,MD,Apparel,Africa,Cape Town,SudAfrica,59.99,0.2,59.99,0.26,5,299.95,239.96,62.39,Southern Africa,Cabo Occidental,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,359.94,0.533275713050994
TRANSFER,4,13.86,49.5,0,Hockey,Caguas,Puerto Rico,Consumer,PR,Fitness,LATAM,Curitiba,Brasil,16.5,0.25,22.0,0.28,3,66.0,49.5,13.86,South America,Paraná,SUSPECTED_FRAUD,Nike Dri-FIT Crew Sock 6 Pack,22.0,Standard Class,0.75,1,82.5,0.5430867090726481
DEBIT,2,-318.48,127.39,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Santo Domingo,República Dominicana,2.6,0.02,129.99,-2.5,1,129.99,127.39,-318.48,Caribbean,Santo Domingo,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,132.58980000000005,0.5307766289973551
DEBIT,2,82.64,284.95,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Santo Domingo,República Dominicana,15.0,0.05,59.99,0.29,5,299.95,284.95,82.64,Caribbean,Santo Domingo,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2.5,0,314.9475,0.5307766289973551
CASH,4,-285.59,167.99,0,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Massy,Francia,32.0,0.16,199.99,-1.7,1,199.99,167.99,-285.59,Western Europe,Isla de Francia,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,231.9884,0.5584861116234461
DEBIT,2,-113.84,197.99,1,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,2.0,0.01,199.99,-0.58,1,199.99,197.99,-113.84,Caribbean,Santo Domingo,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Second Class,0.5,0,201.9899,0.5307766289973551
CASH,4,-75.97,47.48,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Massy,Francia,2.5,0.05,49.98,-1.6,1,49.98,47.48,-75.97,Western Europe,Isla de Francia,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.25,1,52.479,0.5584861116234461
DEBIT,2,-47.58,199.92,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Santo Domingo,República Dominicana,49.98,0.2,49.98,-0.24,5,249.9,199.92,-47.58,Caribbean,Santo Domingo,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class,2.5,0,299.87999999999994,0.5307766289973551
TRANSFER,4,50.94,181.93,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Curitiba,Brasil,17.99,0.09,49.98,0.28,4,199.92,181.93,50.94,South America,Paraná,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.0,1,217.9128,0.5430867090726481
PAYMENT,2,31.5,251.98,1,Camping & Hiking,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,New York City,Estados Unidos,48.0,0.16,299.98,0.13,1,299.98,251.98,31.5,East of USA,Nueva York,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class,0.5,0,347.9768,0.5566160520607375
PAYMENT,2,47.25,472.45,1,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,USCA,New York City,Estados Unidos,27.5,0.06,99.99,0.1,5,499.95,472.45,47.25,East of USA,Nueva York,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,2.5,0,529.947,0.5566160520607375
PAYMENT,4,26.66,242.4,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Pacific Asia,Manila,Filipinas,7.5,0.03,49.98,0.11,5,249.9,242.4,26.66,Southeast Asia,Capital Nacional,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,257.397,0.5552992976202956
PAYMENT,2,107.51,383.98,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,New York City,Estados Unidos,16.0,0.04,399.98,0.28,1,399.98,383.98,107.51,East of USA,Nueva York,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,0.5,0,415.9792000000001,0.5566160520607375
PAYMENT,2,167.19,379.98,1,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,New York City,Estados Unidos,20.0,0.05,399.98,0.44,1,399.98,379.98,167.19,East of USA,Nueva York,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,0.5,0,419.979,0.5566160520607375
PAYMENT,4,67.89,387.96,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,Pacific Asia,Manila,Filipinas,12.0,0.03,99.99,0.18,4,399.96,387.96,67.89,Southeast Asia,Capital Nacional,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.0,1,411.9588,0.5552992976202956
PAYMENT,4,64.72,223.16,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Manila,Filipinas,16.8,0.07,59.99,0.29,4,239.96,223.16,64.72,Southeast Asia,Capital Nacional,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,256.7572,0.5552992976202956
PAYMENT,4,-29.29,464.95,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,Pacific Asia,Manila,Filipinas,35.0,0.07,99.99,-0.06,5,499.95,464.95,-29.29,Southeast Asia,Capital Nacional,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,534.9465,0.5552992976202956
TRANSFER,4,17.0,339.98,0,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Curitiba,Brasil,60.0,0.15,399.98,0.05,1,399.98,339.98,17.0,South America,Paraná,SUSPECTED_FRAUD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,459.977,0.5430867090726481
TRANSFER,4,-84.62,120.89,0,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Huainan,China,9.1,0.07,129.99,-0.7,1,129.99,120.89,-84.62,Eastern Asia,Anhui,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,139.0893,0.5432692307692307
TRANSFER,4,30.0,299.99,0,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Pacific Asia,Huainan,China,100.0,0.25,399.98,0.1,1,399.98,299.99,30.0,Eastern Asia,Anhui,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,499.975,0.5432692307692307
TRANSFER,4,23.15,47.25,0,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,USCA,Chicago,Estados Unidos,2.75,0.06,50.0,0.49,1,50.0,47.25,23.15,US Center ,Illinois,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.25,1,53.0,0.5524036011550875
TRANSFER,4,6.56,82.0,0,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,Europe,Celle,Alemania,18.0,0.18,50.0,0.08,2,100.0,82.0,6.56,Western Europe,Baja Sajonia,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.5,1,118.0,0.5584861116234461
TRANSFER,4,29.58,101.98,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Curitiba,Brasil,18.0,0.15,59.99,0.29,2,119.98,101.98,29.58,South America,Paraná,SUSPECTED_FRAUD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.5,1,137.977,0.5430867090726481
TRANSFER,4,8.73,218.36,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,USCA,Chicago,Estados Unidos,21.6,0.09,59.99,0.04,4,239.96,218.36,8.73,US Center ,Illinois,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,261.55640000000005,0.5524036011550875
CASH,4,-352.74,235.16,0,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Massy,Francia,4.8,0.02,59.99,-1.5,4,239.96,235.16,-352.74,Western Europe,Isla de Francia,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,244.7592,0.5584861116234461
TRANSFER,4,16.37,45.48,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Celle,Alemania,4.5,0.09,49.98,0.36,1,49.98,45.48,16.37,Western Europe,Baja Sajonia,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.25,1,54.4782,0.5584861116234461
TRANSFER,4,131.99,399.96,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,Europe,Celle,Alemania,99.99,0.2,99.99,0.33,5,499.95,399.96,131.99,Western Europe,Baja Sajonia,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,599.9399999999999,0.5584861116234461
PAYMENT,2,14.62,116.99,1,Men's Footwear,Sunnyvale,EE. UU.,Consumer,CA,Apparel,Pacific Asia,Al Hillah,Irak,13.0,0.1,129.99,0.13,1,129.99,116.99,14.62,West Asia,Babilonia,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,142.98900000000003,0.5528374105508405
PAYMENT,4,30.4,189.99,1,Water Sports,Sunnyvale,EE. UU.,Consumer,CA,Fan Shop,Pacific Asia,Tel Aviv,Israel,10.0,0.05,199.99,0.16,1,199.99,189.99,30.4,West Asia,Tel Aviv,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,209.9895,0.5528374105508405
TRANSFER,1,71.34,173.99,1,Water Sports,Sunnyvale,EE. UU.,Consumer,CA,Fan Shop,Africa,Kisangani,República Democrática del Congo,26.0,0.13,199.99,0.41,1,199.99,173.99,71.34,Central Africa,Provincia Oriental,PENDING,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,225.9887,0.5796064400715564
DEBIT,4,38.37,106.59,1,Men's Footwear,Sunnyvale,EE. UU.,Consumer,CA,Apparel,Pacific Asia,Bagdad,Irak,23.4,0.18,129.99,0.36,1,129.99,106.59,38.37,West Asia,Bagdad,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,153.3882,0.5528374105508405
DEBIT,4,22.41,82.99,1,Cardio Equipment,Sunnyvale,EE. UU.,Consumer,CA,Footwear,USCA,Philadelphia,Estados Unidos,17.0,0.17,99.99,0.27,1,99.99,82.99,22.41,East of USA,Pensilvania,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.25,1,116.98829999999998,0.5566160520607375
TRANSFER,1,53.98,199.92,1,Indoor/Outdoor Games,Sunnyvale,EE. UU.,Consumer,CA,Fan Shop,Africa,Kisangani,República Democrática del Congo,0.0,0.0,49.98,0.27,4,199.92,199.92,53.98,Central Africa,Provincia Oriental,PENDING,O'Brien Men's Neoprene Life Vest,49.98,First Class,4.0,0,199.92,0.5796064400715564
TRANSFER,1,67.69,218.36,1,Cleats,Sunnyvale,EE. UU.,Consumer,CA,Apparel,Africa,Kisangani,República Democrática del Congo,21.6,0.09,59.99,0.31,4,239.96,218.36,67.69,Central Africa,Provincia Oriental,PENDING,Perfect Fitness Perfect Rip Deck,59.99,First Class,4.0,0,261.55640000000005,0.5796064400715564
TRANSFER,1,46.25,98.4,1,Shop By Sport,Sunnyvale,EE. UU.,Consumer,CA,Golf,Africa,Kisangani,República Democrática del Congo,21.6,0.18,30.0,0.47,4,120.0,98.4,46.25,Central Africa,Provincia Oriental,PENDING,Columbia Men's PFG Anchor Tough T-Shirt,30.0,First Class,4.0,0,141.6,0.5796064400715564
